Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),AT (°C),RH (%),WS (m/s),TOT-RF (mm),SR (W/mt2),hour,day,month,month_name,day_of_week,is_weekend,season,time_of_day,station,SI_PM2.5,SI_PM10,SI_SO2,SI_CO,SI_Ozone,AQI,AQI_Category
2025-12-13 17:00:00,86.37,138.35,1.94,23.3,1.07,1.61,0.21,19.56,76.54,0.22,0.0,0.0,17,13,12,Dec,Saturday,True,Winter,Evening,maldahiya,144.07,126.31,29.12,54.43,1.61,144.07,Moderate
2025-12-13 18:00:00,105.36,181.51,1.96,23.12,1.54,1.43,0.31,18.45,81.63,0.19,0.0,0.0,18,13,12,Dec,Saturday,True,Winter,Evening,maldahiya,176.09,154.8,28.9,77.46,1.43,176.09,Moderate
2025-12-13 19:00:00,128.76,225.36,1.95,22.64,2.17,1.69,0.44,17.84,85.04,0.18,0.0,0.0,19,13,12,Dec,Saturday,True,Winter,Evening,maldahiya,207.67,183.74,28.3,103.1,1.69,207.67,Poor
2025-12-13 20:00:00,177.38,249.97,1.99,22.81,2.74,1.79,0.55,17.41,86.74,0.22,0.0,0.0,20,13,12,Dec,Saturday,True,Winter,Evening,maldahiya,244.7,199.98,28.51,110.16,1.79,244.7,Poor
2025-12-13 21:00:00,149.07,274.19,1.96,22.72,3.27,1.9,0.66,16.99,88.88,0.22,0.0,0.0,21,13,12,Dec,Saturday,True,Winter,Night,maldahiya,223.14,224.95,28.4,116.72,1.9,224.95,Poor
2025-12-13 22:00:00,169.69,275.66,1.96,22.65,3.84,1.88,0.77,16.54,91.19,0.15,0.0,0.0,22,13,12,Dec,Saturday,True,Winter,Night,maldahiya,238.84,226.4,28.31,123.77,1.88,238.84,Poor
2025-12-13 23:00:00,179.6,315.21,1.98,22.81,4.14,1.95,0.83,15.95,92.22,0.12,0.0,0.0,23,13,12,Dec,Saturday,True,Winter,Night,maldahiya,246.39,265.56,28.51,127.48,1.95,265.56,Poor
2025-12-14 00:00:00,149.73,234.25,1.96,22.71,4.07,1.95,0.82,15.58,92.68,0.16,0.0,0.0,0,14,12,Dec,Sunday,True,Winter,Night,maldahiya,223.64,189.61,28.39,126.62,1.95,223.64,Poor
2025-12-14 01:00:00,124.42,218.82,1.98,22.8,3.86,1.93,0.77,15.26,94.17,0.09,0.0,0.0,1,14,12,Dec,Sunday,True,Winter,Night,maldahiya,204.37,179.42,28.5,124.02,1.93,204.37,Poor
2025-12-14 02:00:00,141.12,210.38,1.98,22.6,3.67,1.97,0.73,14.99,95.22,0.11,0.0,0.0,2,14,12,Dec,Sunday,True,Winter,Night,maldahiya,217.08,173.85,28.25,121.67,1.97,217.08,Poor
2025-12-14 03:00:00,137.23,204.36,1.94,22.61,3.46,1.9,0.69,14.72,95.87,0.13,0.0,0.0,3,14,12,Dec,Sunday,True,Winter,Night,maldahiya,214.12,169.88,28.26,119.07,1.9,214.12,Poor
2025-12-14 04:00:00,129.19,196.7,1.96,22.6,3.26,1.89,0.65,14.33,96.24,0.12,0.0,0.0,4,14,12,Dec,Sunday,True,Winter,Night,maldahiya,208.0,164.82,28.25,116.59,1.89,208.0,Poor
2025-12-14 05:00:00,117.98,182.03,1.96,22.56,3.03,1.9,0.6,13.97,96.54,0.14,0.0,0.0,5,14,12,Dec,Sunday,True,Winter,Morning,maldahiya,196.7,155.14,28.2,113.75,1.9,196.7,Moderate
2025-12-14 06:00:00,129.47,187.88,1.98,22.47,2.76,1.86,0.55,13.6,96.59,0.11,0.0,0.0,6,14,12,Dec,Sunday,True,Winter,Morning,maldahiya,208.21,159.0,28.09,110.41,1.86,208.21,Poor
2025-12-14 07:00:00,114.46,159.98,1.96,22.77,2.5,1.83,0.5,14.27,96.5,0.13,0.0,0.0,7,14,12,Dec,Sunday,True,Winter,Morning,maldahiya,190.95,140.59,28.46,107.19,1.83,190.95,Moderate
2025-12-14 08:00:00,116.3,168.28,1.95,22.85,2.26,1.71,0.45,17.54,84.0,0.21,0.0,0.0,8,14,12,Dec,Sunday,True,Winter,Morning,maldahiya,193.96,146.06,28.56,104.22,1.71,193.96,Moderate
2025-12-14 09:00:00,113.63,162.22,1.98,22.73,2.05,1.73,0.41,21.14,71.38,0.31,0.0,0.0,9,14,12,Dec,Sunday,True,Winter,Morning,maldahiya,189.6,142.07,28.41,101.62,1.73,189.6,Moderate
2025-12-14 10:00:00,110.41666666666666,183.75,1.95,22.86,1.87,1.8,0.37,23.7,63.45,0.34,0.0,0.0,10,14,12,Dec,Sunday,True,Winter,Morning,maldahiya,184.35,156.28,28.57,93.63,1.8,184.35,Moderate
2025-12-14 11:00:00,107.20333333333333,177.1,1.96,22.78,1.72,1.94,0.34,25.15,59.72,0.45,0.0,0.0,11,14,12,Dec,Sunday,True,Winter,Morning,maldahiya,179.1,151.89,28.48,86.28,1.94,179.1,Moderate
2025-12-14 12:00:00,103.99,161.59,1.96,22.86,1.53,2.1,0.31,26.41,55.6,0.37,0.0,0.0,12,14,12,Dec,Sunday,True,Winter,Afternoon,maldahiya,173.85,141.65,28.57,76.97,2.1,173.85,Moderate
2025-12-14 13:00:00,91.93,140.52,1.95,22.9,1.32,2.62,0.26,26.44,53.27,0.47,0.0,0.0,13,14,12,Dec,Sunday,True,Winter,Afternoon,maldahiya,154.15,127.74,28.62,66.68,2.62,154.15,Moderate
2025-12-14 14:00:00,63.44,97.61,1.98,22.85,1.14,3.6,0.22,25.7,55.09,0.38,0.0,0.0,14,14,12,Dec,Sunday,True,Winter,Afternoon,maldahiya,106.62,97.66,28.56,57.86,3.6,106.62,Moderate
2025-12-14 15:00:00,51.88,93.2,1.95,22.75,1.0,4.47,0.2,23.66,59.06,0.27,0.0,0.0,15,14,12,Dec,Sunday,True,Winter,Afternoon,maldahiya,86.74,93.34,28.44,50.0,4.47,93.34,Satisfactory
2025-12-14 16:00:00,50.65,77.31,1.97,22.78,0.93,3.45,0.18,21.82,64.58,0.16,0.0,0.0,16,14,12,Dec,Sunday,True,Winter,Afternoon,maldahiya,84.73,77.76,28.48,46.5,3.45,84.73,Satisfactory
2025-12-14 17:00:00,51.2,85.86,1.94,22.82,1.03,1.83,0.2,19.52,74.58,0.21,0.0,0.0,17,14,12,Dec,Sunday,True,Winter,Evening,maldahiya,85.63,86.14,28.52,52.47,1.83,86.14,Satisfactory
2025-12-14 18:00:00,81.48,146.82,1.96,22.86,1.3,1.64,0.26,18.32,80.68,0.17,0.0,0.0,18,14,12,Dec,Sunday,True,Winter,Evening,maldahiya,136.08,131.9,28.57,65.7,1.64,136.08,Moderate
2025-12-14 19:00:00,101.38,174.58,1.96,22.74,1.66,1.76,0.34,17.6,83.64,0.12,0.0,0.0,19,14,12,Dec,Sunday,True,Winter,Evening,maldahiya,169.59,150.22,28.42,83.34,1.76,169.59,Moderate
2025-12-14 20:00:00,100.46,191.38,1.97,22.88,1.84,1.81,0.37,17.12,84.03,0.14,0.0,0.0,20,14,12,Dec,Sunday,True,Winter,Evening,maldahiya,168.08,161.31,28.6,92.16,1.81,168.08,Moderate
2025-12-14 21:00:00,110.43,159.63,1.96,22.84,1.85,1.78,0.37,16.8,84.62,0.14,0.0,0.0,21,14,12,Dec,Sunday,True,Winter,Night,maldahiya,184.37,140.36,28.55,92.65,1.78,184.37,Moderate
2025-12-14 22:00:00,104.84,151.02,1.96,22.81,1.83,1.79,0.37,16.29,86.54,0.12,0.0,0.0,22,14,12,Dec,Sunday,True,Winter,Night,maldahiya,175.24,134.67,28.51,91.67,1.79,175.24,Moderate
2025-12-14 23:00:00,106.51,146.89,1.94,22.71,1.75,1.66,0.35,15.77,89.27,0.16,0.0,0.0,23,14,12,Dec,Sunday,True,Winter,Night,maldahiya,177.97,131.95,28.39,87.75,1.66,177.97,Moderate
2025-12-15 00:00:00,114.13,163.87,1.97,22.86,1.69,1.69,0.34,15.38,91.22,0.17,0.0,0.0,0,15,12,Dec,Monday,False,Winter,Night,maldahiya,190.41,143.15,28.57,84.81,1.69,190.41,Moderate
2025-12-15 01:00:00,117.41,162.26,1.95,22.79,1.62,1.75,0.32,14.96,93.48,0.15,0.0,0.0,1,15,12,Dec,Monday,False,Winter,Night,maldahiya,195.77,142.09,28.49,81.38,1.75,195.77,Moderate
2025-12-15 02:00:00,116.2,161.91,1.97,22.65,1.54,1.74,0.3,14.54,95.54,0.14,0.0,0.0,2,15,12,Dec,Monday,False,Winter,Night,maldahiya,193.79,141.86,28.31,77.46,1.74,193.79,Moderate
2025-12-15 03:00:00,113.33,155.22,1.96,22.57,1.45,1.77,0.29,14.26,96.58,0.18,0.0,0.0,3,15,12,Dec,Monday,False,Winter,Night,maldahiya,189.11,137.45,28.21,73.05,1.77,189.11,Moderate
2025-12-15 04:00:00,100.55,139.3,1.94,22.86,1.36,1.68,0.27,13.94,97.17,0.14,0.0,0.0,4,15,12,Dec,Monday,False,Winter,Night,maldahiya,168.23,126.94,28.57,68.64,1.68,168.23,Moderate
2025-12-15 05:00:00,94.88,132.19,1.92,22.94,1.29,1.69,0.26,13.7,97.63,0.14,0.0,0.0,5,15,12,Dec,Monday,False,Winter,Morning,maldahiya,158.97,122.25,28.68,65.21,1.69,158.97,Moderate
2025-12-15 06:00:00,95.46,128.91,1.96,23.0,1.2,1.66,0.24,13.59,97.99,0.17,0.0,0.0,6,15,12,Dec,Monday,False,Winter,Morning,maldahiya,159.92,120.08,28.75,60.8,1.66,159.92,Moderate
2025-12-15 07:00:00,95.47,138.74,1.96,22.68,1.14,1.74,0.23,13.68,98.16,0.22,0.0,0.0,7,15,12,Dec,Monday,False,Winter,Morning,maldahiya,159.93,126.57,28.35,57.86,1.74,159.93,Moderate
2025-12-15 08:00:00,84.19,125.3,1.96,22.7,1.11,1.73,0.23,15.58,94.94,0.33,0.0,0.0,8,15,12,Dec,Monday,False,Winter,Morning,maldahiya,140.51,117.7,28.38,56.39,1.73,140.51,Moderate
2025-12-15 09:00:00,81.68,135.94,1.94,22.8,1.1,1.82,0.22,19.22,79.48,0.34,0.0,0.0,9,15,12,Dec,Monday,False,Winter,Morning,maldahiya,136.41,124.72,28.5,55.9,1.82,136.41,Moderate
2025-12-15 10:00:00,101.46,138.63,1.92,23.03,0.88,2.5,0.18,22.68,68.39,0.39,0.0,0.0,10,15,12,Dec,Monday,False,Winter,Morning,maldahiya,169.72,126.5,28.79,44.0,2.5,169.72,Moderate
2025-12-15 11:00:00,101.88,146.75,1.91,23.58,0.84,2.7,0.17,25.21,59.68,0.36,0.0,0.0,11,15,12,Dec,Monday,False,Winter,Morning,maldahiya,170.4,131.85,29.47,42.0,2.7,170.4,Moderate
2025-12-15 12:00:00,86.46,105.73,1.9,24.13,0.82,3.8,0.16,26.68,54.98,0.41,0.0,0.0,12,15,12,Dec,Monday,False,Winter,Afternoon,maldahiya,144.22,104.78,30.16,41.0,3.8,144.22,Moderate
2025-12-15 13:00:00,71.03999999999999,86.73,1.86,24.7,0.72,5.27,0.14,27.46,52.21,0.43,0.0,0.0,13,15,12,Dec,Monday,False,Winter,Afternoon,maldahiya,119.03,87.0,30.88,36.0,5.27,119.03,Moderate
2025-12-15 14:00:00,55.62,80.15,1.86,24.73,0.5,6.44,0.1,26.28,54.38,0.32,0.0,0.0,14,15,12,Dec,Monday,False,Winter,Afternoon,maldahiya,92.85,80.55,30.91,25.0,6.44,92.85,Satisfactory
2025-12-15 15:00:00,50.79,72.97,1.88,24.41,0.44,4.02,0.09,23.32,62.91,0.26,0.0,0.0,15,15,12,Dec,Monday,False,Winter,Afternoon,maldahiya,84.96,73.51,30.51,22.0,4.02,84.96,Satisfactory
2025-12-15 16:00:00,50.75,74.76,1.84,24.84,0.44,3.42,0.09,21.44,69.38,0.14,0.0,0.0,16,15,12,Dec,Monday,False,Winter,Afternoon,maldahiya,84.89,75.26,31.05,22.0,3.42,84.89,Satisfactory
2025-12-15 17:00:00,53.14,83.41,1.88,24.46,0.35,2.06,0.07,19.39,76.05,0.09,0.0,0.0,17,15,12,Dec,Monday,False,Winter,Evening,maldahiya,88.8,83.74,30.58,17.5,2.06,88.8,Satisfactory
2025-12-15 18:00:00,63.67,103.28,1.95,23.32,0.44,1.58,0.09,18.53,79.86,0.18,0.0,0.0,18,15,12,Dec,Monday,False,Winter,Evening,maldahiya,106.99,103.16,29.15,22.0,1.58,106.99,Moderate
2025-12-15 19:00:00,71.72,115.92,1.96,22.92,0.6,1.5,0.12,17.98,81.54,0.16,0.0,0.0,19,15,12,Dec,Monday,False,Winter,Evening,maldahiya,120.14,111.51,28.65,30.0,1.5,120.14,Moderate
2025-12-15 20:00:00,69.39,106.22,1.97,22.7,0.7,1.68,0.14,17.43,83.28,0.15,0.0,0.0,20,15,12,Dec,Monday,False,Winter,Evening,maldahiya,116.34,105.11,28.38,35.0,1.68,116.34,Moderate
2025-12-15 21:00:00,83.28,118.19,1.93,22.89,0.74,1.69,0.15,16.99,83.16,0.18,0.0,0.0,21,15,12,Dec,Monday,False,Winter,Night,maldahiya,139.02,113.01,28.61,37.0,1.69,139.02,Moderate
2025-12-15 22:00:00,75.06,108.61,1.99,22.59,0.68,1.61,0.14,16.6,83.75,0.13,0.0,0.0,22,15,12,Dec,Monday,False,Winter,Night,maldahiya,125.6,106.68,28.24,34.0,1.61,125.6,Moderate
2025-12-15 23:00:00,72.97,103.14,1.97,22.09,0.65,1.16,0.13,16.23,86.59,0.15,0.0,0.0,23,15,12,Dec,Monday,False,Winter,Night,maldahiya,122.18,103.07,27.61,32.5,1.16,122.18,Moderate
2025-12-16 00:00:00,99.6,140.0,2.04,21.81,0.62,1.12,0.12,15.82,87.87,0.18,0.0,0.0,0,16,12,Dec,Tuesday,False,Winter,Night,maldahiya,166.68,127.4,27.26,31.0,1.12,166.68,Moderate
2025-12-16 01:00:00,76.74,107.17,2.06,21.49,0.53,1.01,0.11,15.17,89.82,0.11,0.0,0.0,1,16,12,Dec,Tuesday,False,Winter,Night,maldahiya,128.34,105.73,26.86,26.5,1.01,128.34,Moderate
2025-12-16 02:00:00,61.1,102.66,2.02,21.34,0.44,1.24,0.09,14.84,90.91,0.12,0.0,0.0,2,16,12,Dec,Tuesday,False,Winter,Night,maldahiya,102.8,102.76,26.68,22.0,1.24,102.8,Moderate
2025-12-16 03:00:00,62.74,94.99,2.05,21.19,0.37,1.32,0.07,14.45,92.31,0.16,0.0,0.0,3,16,12,Dec,Tuesday,False,Winter,Night,maldahiya,105.48,95.09,26.49,18.5,1.32,105.48,Moderate
2025-12-16 04:00:00,63.21,87.15,2.06,21.16,0.31,1.32,0.06,14.24,93.0,0.19,0.0,0.0,4,16,12,Dec,Tuesday,False,Winter,Night,maldahiya,106.24,87.41,26.45,15.5,1.32,106.24,Moderate
2025-12-16 05:00:00,62.96,89.81,2.04,21.06,0.28,1.29,0.06,13.96,93.69,0.18,0.0,0.0,5,16,12,Dec,Tuesday,False,Winter,Morning,maldahiya,105.83,90.01,26.32,14.0,1.29,105.83,Moderate
2025-12-16 06:00:00,67.25,90.34,2.06,21.18,0.24,1.11,0.05,13.79,94.36,0.17,0.0,0.0,6,16,12,Dec,Tuesday,False,Winter,Morning,maldahiya,112.84,90.53,26.48,12.0,1.11,112.84,Moderate
2025-12-16 07:00:00,46.38,96.36,2.06,21.17,0.24,1.21,0.04,14.68,93.46,0.17,0.0,0.0,7,16,12,Dec,Tuesday,False,Winter,Morning,maldahiya,77.75,96.43,26.46,12.0,1.21,96.43,Satisfactory
2025-12-16 08:00:00,68.2,105.88,2.06,21.15,0.26,1.39,0.06,17.86,81.68,0.33,0.0,0.0,8,16,12,Dec,Tuesday,False,Winter,Morning,maldahiya,114.39,104.88,26.44,13.0,1.39,114.39,Moderate
2025-12-16 09:00:00,74.5,140.24,2.04,21.28,0.28,2.2,0.06,21.2,71.31,0.36,0.0,0.0,9,16,12,Dec,Tuesday,False,Winter,Morning,maldahiya,124.68,127.56,26.6,14.0,2.2,127.56,Moderate
2025-12-16 10:00:00,64.47,98.14,2.04,21.45,0.26,3.39,0.05,23.88,63.91,0.44,0.0,0.0,10,16,12,Dec,Tuesday,False,Winter,Morning,maldahiya,108.3,98.18,26.81,13.0,3.39,108.3,Moderate
2025-12-16 11:00:00,61.28,95.9,2.01,21.47,0.23,5.52,0.04,26.24,57.65,0.46,0.0,0.0,11,16,12,Dec,Tuesday,False,Winter,Morning,maldahiya,103.09,95.98,26.84,11.5,5.52,103.09,Moderate
2025-12-16 12:00:00,54.82,79.8,2.02,21.62,0.18,7.56,0.04,26.79,55.8,0.44,0.0,0.0,12,16,12,Dec,Tuesday,False,Winter,Afternoon,maldahiya,91.54,80.2,27.03,9.0,7.56,91.54,Satisfactory
2025-12-16 13:00:00,48.62,68.56,1.96,22.13,0.21,6.99,0.04,27.15,53.37,0.44,0.0,0.0,13,16,12,Dec,Tuesday,False,Winter,Afternoon,maldahiya,81.41,69.19,27.66,10.5,6.99,81.41,Satisfactory
2025-12-16 14:00:00,44.54,70.31,1.96,22.44,0.17,6.71,0.03,25.98,54.04,0.42,0.0,0.0,14,16,12,Dec,Tuesday,False,Winter,Afternoon,maldahiya,74.75,70.9,28.05,8.5,6.71,74.75,Satisfactory
2025-12-16 15:00:00,43.43,59.46,1.96,22.53,0.14,6.35,0.03,23.28,60.22,0.3,0.0,0.0,15,16,12,Dec,Tuesday,False,Winter,Afternoon,maldahiya,72.94,60.27,28.16,7.0,6.35,72.94,Satisfactory
2025-12-16 16:00:00,40.03,60.72,1.97,22.74,0.13,5.52,0.03,21.42,65.2,0.21,0.0,0.0,16,16,12,Dec,Tuesday,False,Winter,Afternoon,maldahiya,67.38,61.51,28.42,6.5,5.52,67.38,Satisfactory
2025-12-16 17:00:00,44.34,67.27,1.97,22.79,0.14,3.44,0.03,19.31,73.89,0.09,0.0,0.0,17,16,12,Dec,Tuesday,False,Winter,Evening,maldahiya,74.42,67.92,28.49,7.0,3.44,74.42,Satisfactory
2025-12-16 18:00:00,34.8,88.23,1.98,22.49,0.28,1.78,0.06,18.2,79.38,0.15,0.0,0.0,18,16,12,Dec,Tuesday,False,Winter,Evening,maldahiya,58.84,88.47,28.11,14.0,1.78,88.47,Satisfactory
2025-12-16 19:00:00,69.63,119.03,1.96,22.6,0.57,1.53,0.12,17.65,82.66,0.17,0.0,0.0,19,16,12,Dec,Tuesday,False,Winter,Evening,maldahiya,116.73,113.56,28.25,28.5,1.53,116.73,Moderate
2025-12-16 20:00:00,83.67,140.31,1.97,22.55,0.86,1.38,0.17,17.16,84.23,0.12,0.0,0.0,20,16,12,Dec,Tuesday,False,Winter,Evening,maldahiya,139.66,127.6,28.19,43.0,1.38,139.66,Moderate
2025-12-16 21:00:00,88.27,139.12,2.0,22.17,0.98,1.07,0.2,16.82,84.47,0.2,0.0,0.0,21,16,12,Dec,Tuesday,False,Winter,Night,maldahiya,147.17,126.82,27.71,49.0,1.07,147.17,Moderate
2025-12-16 22:00:00,76.3,120.78,2.04,21.7,1.01,0.88,0.2,16.3,87.06,0.16,0.0,0.0,22,16,12,Dec,Tuesday,False,Winter,Night,maldahiya,127.62,114.71,27.12,51.49,0.88,127.62,Moderate
2025-12-16 23:00:00,88.51,136.6,2.04,21.39,0.94,1.02,0.19,15.72,88.11,0.14,0.0,0.0,23,16,12,Dec,Tuesday,False,Winter,Night,maldahiya,147.57,125.16,26.74,47.0,1.02,147.57,Moderate
2025-12-17 00:00:00,81.16,121.45,2.08,21.16,0.79,1.16,0.16,15.34,88.58,0.23,0.0,0.0,0,17,12,Dec,Wednesday,False,Winter,Night,maldahiya,135.56,115.16,26.45,39.5,1.16,135.56,Moderate
2025-12-17 01:00:00,68.3,105.84,2.06,21.3,0.62,1.11,0.12,14.68,89.8,0.16,0.0,0.0,1,17,12,Dec,Wednesday,False,Winter,Night,maldahiya,114.56,104.85,26.62,31.0,1.11,114.56,Moderate
2025-12-17 02:00:00,77.09,101.61,2.09,21.15,0.5,1.06,0.1,14.17,92.38,0.19,0.0,0.0,2,17,12,Dec,Wednesday,False,Winter,Night,maldahiya,128.91,102.06,26.44,25.0,1.06,128.91,Moderate
2025-12-17 03:00:00,80.3,106.4,2.05,21.13,0.43,1.15,0.09,13.86,93.44,0.17,0.0,0.0,3,17,12,Dec,Wednesday,False,Winter,Night,maldahiya,134.16,105.22,26.41,21.5,1.15,134.16,Moderate
2025-12-17 04:00:00,66.64,97.54,2.03,21.11,0.35,1.11,0.07,13.72,92.92,0.12,0.0,0.0,4,17,12,Dec,Wednesday,False,Winter,Night,maldahiya,111.85,97.59,26.39,17.5,1.11,111.85,Moderate
2025-12-17 05:00:00,60.9,87.29,2.06,21.14,0.28,1.2,0.05,13.54,92.22,0.15,0.0,0.0,5,17,12,Dec,Wednesday,False,Winter,Morning,maldahiya,102.47,87.54,26.43,14.0,1.2,102.47,Moderate
2025-12-17 06:00:00,55.88,77.28,2.09,21.08,0.21,1.26,0.04,13.24,91.91,0.13,0.0,0.0,6,17,12,Dec,Wednesday,False,Winter,Morning,maldahiya,93.27,77.73,26.35,10.5,1.26,93.27,Satisfactory
2025-12-17 07:00:00,53.29,71.26,2.12,21.2,0.17,1.28,0.03,14.54,88.68,0.26,0.0,0.0,7,17,12,Dec,Wednesday,False,Winter,Morning,maldahiya,89.04,71.83,26.5,8.5,1.28,89.04,Satisfactory
2025-12-17 08:00:00,52.39,84.8,2.11,21.15,0.15,2.05,0.03,18.08,74.14,0.42,0.0,0.0,8,17,12,Dec,Wednesday,False,Winter,Morning,maldahiya,87.57,85.1,26.44,7.5,2.05,87.57,Satisfactory
2025-12-17 09:00:00,52.04,81.83,1.98,21.42,0.16,8.9,0.04,20.72,66.03,0.48,0.0,0.0,9,17,12,Dec,Wednesday,False,Winter,Morning,maldahiya,87.0,82.19,26.78,8.0,8.9,87.0,Satisfactory
2025-12-17 10:00:00,56.2,77.28,1.96,22.33,0.17,7.93,0.04,22.91,60.96,0.45,0.0,0.0,10,17,12,Dec,Wednesday,False,Winter,Morning,maldahiya,93.79,77.73,27.91,8.5,7.93,93.79,Satisfactory
2025-12-17 11:00:00,49.87,72.73,1.94,22.99,0.15,5.59,0.03,24.19,59.18,0.5,0.0,0.0,11,17,12,Dec,Wednesday,False,Winter,Morning,maldahiya,83.45,73.28,28.74,7.5,5.59,83.45,Satisfactory
2025-12-17 12:00:00,53.88,78.78,1.9,23.54,0.19,5.22,0.04,24.66,59.92,0.39,0.0,0.0,12,17,12,Dec,Wednesday,False,Winter,Afternoon,maldahiya,90.0,79.2,29.42,9.5,5.22,90.0,Satisfactory
2025-12-17 13:00:00,70.78,104.75,1.91,24.04,0.26,7.56,0.05,24.84,59.07,0.45,0.0,0.0,13,17,12,Dec,Wednesday,False,Winter,Afternoon,maldahiya,118.61,104.14,30.05,13.0,7.56,118.61,Moderate
2025-12-17 14:00:00,62.37,92.36,1.88,24.14,0.27,10.13,0.06,23.87,61.85,0.44,0.0,0.0,14,17,12,Dec,Wednesday,False,Winter,Afternoon,maldahiya,104.87,92.51,30.18,13.5,10.13,104.87,Moderate
2025-12-17 15:00:00,61.41,92.05,1.86,25.07,0.32,5.49,0.06,21.06,70.61,0.42,0.0,0.0,15,17,12,Dec,Wednesday,False,Winter,Afternoon,maldahiya,103.3,92.21,31.34,16.0,5.49,103.3,Moderate
2025-12-17 16:00:00,68.32,105.11,1.85,25.2,0.43,4.0,0.08,19.23,77.64,0.4,0.0,0.0,16,17,12,Dec,Wednesday,False,Winter,Afternoon,maldahiya,114.59,104.37,31.5,21.5,4.0,114.59,Moderate
2025-12-17 17:00:00,69.14,105.56,1.92,23.79,0.45,2.53,0.09,17.25,83.27,0.28,0.0,0.0,17,17,12,Dec,Wednesday,False,Winter,Evening,maldahiya,115.93,104.67,29.74,22.5,2.53,115.93,Moderate
2025-12-17 18:00:00,71.83,108.19,1.96,22.85,0.45,1.72,0.09,16.4,86.31,0.35,0.0,0.0,18,17,12,Dec,Wednesday,False,Winter,Evening,maldahiya,120.32,106.41,28.56,22.5,1.72,120.32,Moderate
2025-12-17 19:00:00,75.84,113.82,1.97,22.59,0.56,1.78,0.12,15.91,89.24,0.33,0.0,0.0,19,17,12,Dec,Wednesday,False,Winter,Evening,maldahiya,126.87,110.12,28.24,28.0,1.78,126.87,Moderate
2025-12-17 20:00:00,83.08,120.78,1.98,22.7,0.6,1.77,0.12,15.4,91.19,0.29,0.0,0.0,20,17,12,Dec,Wednesday,False,Winter,Evening,maldahiya,138.7,114.71,28.38,30.0,1.77,138.7,Moderate
2025-12-17 21:00:00,86.26,130.31,1.96,22.77,0.63,1.81,0.12,15.09,92.38,0.27,0.0,0.0,21,17,12,Dec,Wednesday,False,Winter,Night,maldahiya,143.89,121.0,28.46,31.5,1.81,143.89,Moderate
2025-12-17 22:00:00,90.84,124.77,1.96,22.73,0.62,1.73,0.12,14.58,94.14,0.21,0.0,0.0,22,17,12,Dec,Wednesday,False,Winter,Night,maldahiya,152.37,117.35,28.41,31.0,1.73,152.37,Moderate
2025-12-17 23:00:00,84.98,122.64,1.96,22.6,0.61,1.73,0.12,14.38,95.07,0.28,0.0,0.0,23,17,12,Dec,Wednesday,False,Winter,Night,maldahiya,141.8,115.94,28.25,30.5,1.73,141.8,Moderate
2025-12-18 00:00:00,76.48,117.28,1.98,22.68,0.58,1.77,0.12,14.08,95.58,0.3,0.0,0.0,0,18,12,Dec,Thursday,False,Winter,Night,maldahiya,127.92,112.4,28.35,29.0,1.77,127.92,Moderate
2025-12-18 01:00:00,66.05,115.43,1.97,22.89,0.54,1.8,0.1,14.43,95.33,0.34,0.0,0.0,1,18,12,Dec,Thursday,False,Winter,Night,maldahiya,110.88,111.18,28.61,27.0,1.8,111.18,Moderate
2025-12-18 02:00:00,77.47,119.52,1.98,22.73,0.5,1.85,0.1,14.31,94.87,0.25,0.0,0.0,2,18,12,Dec,Thursday,False,Winter,Night,maldahiya,129.53,113.88,28.41,25.0,1.85,129.53,Moderate
2025-12-18 03:00:00,74.94,113.4,1.94,22.99,0.44,1.77,0.09,14.3,94.83,0.31,0.0,0.0,3,18,12,Dec,Thursday,False,Winter,Night,maldahiya,125.4,109.84,28.74,22.0,1.77,125.4,Moderate
2025-12-18 04:00:00,82.63,115.53,1.98,23.01,0.4,1.83,0.08,14.23,94.72,0.27,0.0,0.0,4,18,12,Dec,Thursday,False,Winter,Night,maldahiya,137.96,111.25,28.76,20.0,1.83,137.96,Moderate
2025-12-18 05:00:00,73.16,117.7,1.94,22.76,0.37,1.78,0.07,14.26,94.51,0.24,0.0,0.0,5,18,12,Dec,Thursday,False,Winter,Morning,maldahiya,122.49,112.68,28.45,18.5,1.78,122.49,Moderate
2025-12-18 06:00:00,72.0,120.5,1.98,22.77,0.35,1.91,0.07,13.99,94.71,0.36,0.0,0.0,6,18,12,Dec,Thursday,False,Winter,Morning,maldahiya,120.6,114.53,28.46,17.5,1.91,120.6,Moderate
2025-12-18 07:00:00,81.55,132.65,1.98,22.78,0.34,1.73,0.07,13.84,95.72,0.27,0.0,0.0,7,18,12,Dec,Thursday,False,Winter,Morning,maldahiya,136.2,122.55,28.48,17.0,1.73,136.2,Moderate
2025-12-18 08:00:00,67.84,116.13,1.98,22.66,0.34,1.89,0.07,14.1,94.6,0.31,0.0,0.0,8,18,12,Dec,Thursday,False,Winter,Morning,maldahiya,113.81,111.65,28.32,17.0,1.89,113.81,Moderate
2025-12-18 09:00:00,65.61,106.5,1.96,22.63,0.34,1.9,0.07,14.23,93.56,0.31,0.0,0.0,9,18,12,Dec,Thursday,False,Winter,Morning,maldahiya,110.16,105.29,28.29,17.0,1.9,110.16,Moderate
